
Random_Detrator_12 a 18 M;disponibilidade e confiabilidade mecânica  (csat);0.28075842043839405
Random_Detrator_12 a 18 M;facilidade de operação (csat);0.19819032135729311
Random_Detrator_12 a 18 M;facilidade de uso do piloto automático (csat);0.11066372102442308
Random_Detrator_12 a 18 M;adequação as diversas operações e implementos (csat);0.10320283502921665
Random_Detrator_12 a 18 M;geração e transmissão de dados para gestão agrícola (csat);0.07576331892621793
Random_Detrator_12 a 18 M;consumo de combustível (litros por hectares) (csat);0.0527246106334916
Random_Detrator_12 a 18 M;geração e transmissão de dados para gestão da frota (csat);0.04915160449641102
Random_Detrator_12 a 18 M;capacidade operacional (hectares por hora) (csat);0.047397702799993446
Random_Detrator_12 a 18 M;facilidade para realização de manutenções (csat);0.03632704997112814
Random_Detrator_12 a 18 M;conforto e ergonomia (csat);0.028907269716476888
Random_Neutro_12 a 18 M;disponibilidade e confiabilidade mecânica  (csat);0.15081643172867676
Random_Neutro_12 a 18 M;geração e transmissão de dados para gestão da frota (csat);0.11561638664238141
Random_Neutro_12 a 18 M;facilidade para realização de manutenções (csat);0.0952453716328712
Random_Neutro_12 a 18 M;consumo de combustível (litros por hectares) (csat);0.0902198592524246
Random_Neutro_12 a 18 M;custo de manutenção (csat);0.08223281731938155
Random_Neutro_12 a 18 M;facilidade de operação (csat);0.07620721920416747
Random_Neutro_12 a 18 M;conforto e ergonomia (csat);0.0722361135763956
Random_Neutro_12 a 18 M;capacidade operacional (hectares por hora) (csat);0.07100073118645243
Random_Neutro_12 a 18 M;adequação as diversas operações e implementos (csat);0.07018530933494874
Random_Neutro_12 a 18 M;facilidade de uso do piloto automático (csat);0.065854060563914
Random_Não Promotor_12 a 18 M;disponibilidade e confiabilidade mecânica  (csat);0.221297797705659
Random_Não Promotor_12 a 18 M;facilidade de operação (csat);0.12682187075374682
Random_Não Promotor_12 a 18 M;consumo de combustível (litros por hectares) (csat);0.1035143108061207
Random_Não Promotor_12 a 18 M;facilidade para realização de manutenções (csat);0.10026726596967285
Random_Não Promotor_12 a 18 M;custo de manutenção (csat);0.08579715949050133
Random_Não Promotor_12 a 18 M;capacidade operacional (hectares por hora) (csat);0.06980669750441144
Random_Não Promotor_12 a 18 M;geração e transmissão de dados para gestão da frota (csat);0.05633790539738778
Random_Não Promotor_12 a 18 M;facilidade de uso do piloto automático (csat);0.05399265194399662
Random_Não Promotor_12 a 18 M;conforto e ergonomia (csat);0.05060848425191026
Random_Não Promotor_12 a 18 M;adaptabilidade as mais diversas condições de trabalho (csat);0.04543358366328408
Random_Detrator_3 a 6 M;adequação as diversas operações e implementos (csat);0.22155372329940873
Random_Detrator_3 a 6 M;disponibilidade e confiabilidade mecânica  (csat);0.16251222776356788
Random_Detrator_3 a 6 M;capacidade operacional (hectares por hora) (csat);0.14888475009162408
Random_Detrator_3 a 6 M;consumo de combustível (litros por hectares) (csat);0.12081600133678415
Random_Detrator_3 a 6 M;facilidade para realização de manutenções (csat);0.07956011872059321
Random_Detrator_3 a 6 M;adaptabilidade as mais diversas condições de trabalho (csat);0.07016494880523452
Random_Detrator_3 a 6 M;facilidade de operação (csat);0.07015171123835902
Random_Detrator_3 a 6 M;custo de manutenção (csat);0.03579590874779669
Random_Detrator_3 a 6 M;conforto e ergonomia (csat);0.031535344871018715
Random_Detrator_3 a 6 M;geração e transmissão de dados para gestão agrícola (csat);0.026301410818334574
Random_Neutro_3 a 6 M;facilidade para realização de manutenções (csat);0.1307959457938856
Random_Neutro_3 a 6 M;disponibilidade e confiabilidade mecânica  (csat);0.11825146664480564
Random_Neutro_3 a 6 M;capacidade operacional (hectares por hora) (csat);0.11561171163144315
Random_Neutro_3 a 6 M;custo de manutenção (csat);0.10626589620310674
Random_Neutro_3 a 6 M;facilidade de uso do piloto automático (csat);0.10239681430824471
Random_Neutro_3 a 6 M;facilidade de operação (csat);0.07993025523604058
Random_Neutro_3 a 6 M;geração e transmissão de dados para gestão da frota (csat);0.06609907449094775
Random_Neutro_3 a 6 M;consumo de combustível (litros por hectares) (csat);0.06404620505953998
Random_Neutro_3 a 6 M;adequação as diversas operações e implementos (csat);0.06344411979633122
Random_Neutro_3 a 6 M;adaptabilidade as mais diversas condições de trabalho (csat);0.06121814767518807
Random_Não Promotor_3 a 6 M;disponibilidade e confiabilidade mecânica  (csat);0.14169614154936963
Random_Não Promotor_3 a 6 M;facilidade de uso do piloto automático (csat);0.14105322028765852
Random_Não Promotor_3 a 6 M;capacidade operacional (hectares por hora) (csat);0.12911441854008948
Random_Não Promotor_3 a 6 M;facilidade de operação (csat);0.11126503726021628
